id,station_code,station_name,region_id,latitude,longitude,altitude,station_type,soil_type_id,establishment_date,equipment_list,monitoring_frequency,responsible_person,contact_info,status,created_at
658,ST64000658,宁夏回族自治区合肥沙市监测站658,950,38.71587156505521,104.8322351551005,2045,省级,32,2019-01-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,鲁阳,15349729118,inactive,2024-01-19 00:02:13
659,ST35000659,福建省潜江静安监测站659,846,27.462771080770374,120.63044628973678,1510,村级,47,2015-08-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,兰莉,13087835154,active,2024-02-19 06:52:56
660,ST31000660,上海市西安监测站660,82,30.74992739106765,119.84913654291185,1261,县级,46,2017-08-20,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,徐旭,18059252818,maintenance,2024-12-02 04:26:16
661,ST31000661,上海市柳州孝南监测站661,800,28.048516301136825,120.6452629929678,1999,省级,42,2022-09-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,常涛,18915573282,maintenance,2025-02-10 03:50:24
662,ST21000662,辽宁省宁德永川监测站662,709,40.9797655931566,126.32683249490263,281,省级,5,2022-03-26,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,杨秀荣,13680176244,maintenance,2024-01-23 01:00:40
663,ST33000663,浙江省六安淄川监测站663,710,34.20187498119355,119.05794244880302,1088,县级,3,2020-11-06,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,王玉兰,18043590213,inactive,2025-01-18 18:08:10
664,ST62000664,甘肃省柳州沙湾监测站664,591,38.01815552306106,103.89923285524951,311,市级,48,2015-10-01,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,潘桂花,18520851244,active,2025-05-14 07:42:14
665,ST50000665,重庆市哈尔滨江北监测站665,852,30.97958861958523,104.69612267788762,1094,国家级,1,2022-02-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,杨东,13313465006,active,2024-04-04 08:44:39
666,ST21000666,辽宁省淮安监测站666,175,40.58862388943083,123.45648545613015,2948,市级,44,2022-11-20,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,盘秀荣,15643698577,maintenance,2023-07-02 00:17:04
667,ST65000667,新疆维吾尔自治区马鞍山龙潭监测站667,935,43.12043952600658,86.70501726191625,1048,省级,31,2020-04-29,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,刘芳,13381635288,maintenance,2024-06-07 07:29:22
668,ST63000668,青海省沈阳监测站668,636,35.585934946331406,101.09609488665865,2132,国家级,12,2016-05-26,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,曹丽丽,13163717053,inactive,2025-06-02 09:10:14
669,ST46000669,海南省广州吉区监测站669,429,19.696967492738057,111.12976109115641,103,市级,14,2024-05-04,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,余桂荣,15898417691,active,2023-12-23 13:23:38
670,ST13430670,河北省唐山市滨城监测站670,271,39.62481362799014,118.61603034197475,2306,国家级,12,2018-09-07,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,黄玉梅,13877777308,inactive,2024-10-07 07:25:59
671,ST50000671,重庆市六安监测站671,139,28.868224659661024,108.88146245057138,415,国家级,21,2023-07-10,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,李桂花,15733229892,active,2025-01-12 17:38:09
672,ST64000672,宁夏回族自治区昆明丰都监测站672,605,41.14094711640331,104.22525180309681,263,县级,39,2021-08-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,张梅,13960191802,active,2024-12-08 07:11:37
673,ST62000673,甘肃省马鞍山新城监测站673,641,36.12489121287961,105.13781783607834,2061,县级,41,2016-01-31,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,孟莉,15831798580,active,2024-12-17 20:35:46
674,ST35000674,福建省潜江新城监测站674,483,24.33251707134692,119.96533854511416,1400,省级,24,2019-05-09,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,吴娟,13392963086,maintenance,2024-02-29 04:37:21
675,ST53000675,云南省北镇监测站675,80,24.593078706394955,104.44454034480758,1910,县级,15,2022-12-18,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,薛桂香,13913551111,active,2024-01-02 10:02:51
676,ST43000676,湖南省梧州沈北新监测站676,216,28.135014842788273,110.66011020396957,2693,省级,36,2023-09-14,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,蒋秀华,13572777861,active,2024-01-11 06:22:33
677,ST32950677,江苏省苏州市翔安监测站677,192,32.58500654944778,120.40973172154045,331,国家级,50,2016-02-29,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,赵燕,15199250531,maintenance,2023-07-02 19:02:50
678,ST22000678,吉林省台北监测站678,415,43.6239239633267,124.40264173038047,1709,村级,48,2023-10-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,冯玉梅,14543817166,maintenance,2023-08-22 12:55:30
679,ST35000679,福建省沈阳静安监测站679,690,25.81621834619398,117.66030603201037,2360,村级,20,2022-12-28,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,王霞,13326252564,maintenance,2024-10-09 17:55:05
680,ST52000680,贵州省哈尔滨白云监测站680,428,28.26849452348477,109.13338053915,209,国家级,50,2020-07-10,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,张秀荣,15846833498,active,2023-09-30 10:41:56
681,ST33190681,浙江省宁波市沈北新监测站681,402,28.478181407188323,122.16131404272339,2155,省级,15,2021-01-05,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,丁佳,18250426896,active,2024-04-14 16:53:55
682,ST53000682,云南省北镇监测站682,80,25.764054359841143,103.60594295987464,521,省级,31,2017-04-03,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,陈凯,18249821489,inactive,2023-12-22 23:32:08
683,ST35000683,福建省潜江静安监测站683,846,26.954517291306384,121.53791871080641,1450,村级,43,2020-05-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,朱强,18874682592,maintenance,2024-01-19 22:51:24
684,ST22000684,吉林省汕尾清河监测站684,565,42.87447565560182,125.56048551476435,930,省级,50,2019-05-14,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,王帆,14544260315,inactive,2025-03-26 13:29:45
685,ST21000685,辽宁省石家庄白云监测站685,353,40.61394804228876,125.08699586253415,530,县级,35,2019-07-20,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,唐丹丹,13588032792,active,2023-11-04 23:55:48
686,ST46000686,海南省辛集监测站686,197,20.797313866499117,110.38257676924977,2335,省级,7,2022-11-26,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,袁洋,14738771048,inactive,2024-09-08 23:57:38
687,ST53000687,云南省长春朝阳监测站687,943,23.162063503937492,100.0618047120097,2967,县级,21,2018-08-10,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,何敏,18210703934,active,2023-08-18 14:06:05
688,ST13000688,河北省荆门西夏监测站688,458,38.778146078536,115.40412272116524,1724,市级,21,2015-12-12,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,赖欢,15328733057,maintenance,2024-08-04 17:54:33
689,ST45000689,广西壮族自治区东莞监测站689,714,24.25931439985298,108.96574191236691,2989,市级,11,2021-03-22,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,戴霞,15897218881,inactive,2024-06-11 22:52:41
690,ST35000690,福建省南京朝阳监测站690,615,25.761460097825157,120.74311559019172,968,国家级,10,2022-02-07,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,曲帆,18267636653,active,2025-05-31 04:08:32
691,ST21000691,辽宁省淮安大东监测站691,970,41.29959902799187,126.42426233918111,561,国家级,47,2019-11-12,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,黄云,18197604295,maintenance,2025-01-09 15:16:48
692,ST64000692,宁夏回族自治区昆明普陀监测站692,87,40.71498336808018,103.2028351732368,2472,国家级,36,2018-09-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,李彬,13144829622,maintenance,2024-09-05 20:13:49
693,ST65000693,新疆维吾尔自治区齐齐哈尔江北监测站693,941,42.7813415095132,90.8065211702832,2578,县级,27,2020-09-06,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,高丽娟,13095962478,active,2024-10-10 12:16:56
694,ST53000694,云南省北镇黄浦监测站694,562,24.759171600197856,104.97283931393184,1519,省级,15,2023-12-18,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,诸玉梅,15028708437,active,2025-05-05 05:31:08
695,ST21000695,辽宁省宁德高坪监测站695,595,41.95879667395716,125.91449213723276,1138,市级,30,2017-07-13,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,朱颖,13618110866,active,2024-03-01 12:22:01
696,ST21900696,辽宁省大连市滨城监测站696,401,40.540074114833104,122.04308256206964,1977,村级,11,2019-09-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,孙荣,15323502528,active,2024-12-15 14:12:53
697,ST51000697,四川省宜都淄川监测站697,385,31.340667840123256,104.06669534846814,390,县级,17,2021-05-28,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,童晶,15982448228,inactive,2025-02-09 01:03:42
698,ST64000698,宁夏回族自治区呼和浩特清城监测站698,646,38.979446844972784,108.73674390644065,2445,国家级,5,2020-05-12,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,刘峰,15226072175,inactive,2024-04-11 04:25:01
699,ST35000699,福建省沈阳朝阳监测站699,138,25.642990869321476,117.65858957827986,292,县级,4,2017-12-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,沈秀云,13216416822,inactive,2023-10-27 15:25:58
700,ST65000700,新疆维吾尔自治区监测站700,31,44.61335445028789,86.96712362066833,1334,村级,19,2015-12-26,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,汪桂英,18624837719,inactive,2025-05-03 11:06:04
701,ST53000701,云南省南京监测站701,148,23.978197764172137,102.53976853444205,730,村级,43,2022-09-05,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,章伟,18044737352,inactive,2024-05-01 15:51:52
702,ST37000702,山东省西安大兴监测站702,877,38.30613583538772,114.88065721205153,2104,国家级,5,2023-02-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,赖文,15827548412,inactive,2023-10-10 00:11:45
703,ST22000703,吉林省六安朝阳监测站703,703,42.45811760081441,125.6949900048858,687,县级,1,2017-12-16,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,郑海燕,15104851891,inactive,2024-02-01 02:46:13
704,ST64000704,宁夏回族自治区南宁监测站704,860,39.60935231022462,103.42028077726664,2553,县级,23,2016-06-02,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,陈秀云,15159653982,active,2024-05-22 16:13:33
705,ST43000705,湖南省监测站705,18,28.432606737921198,113.79311005192463,894,省级,37,2021-09-25,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,覃晶,15637096878,inactive,2024-05-19 01:02:08
706,ST50000706,重庆市荆门监测站706,207,30.05894098619731,104.44055724712865,714,国家级,18,2020-04-18,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,黄军,13984988987,maintenance,2024-06-28 20:06:50
707,ST53000707,云南省深圳房山监测站707,614,24.839178292586865,100.87945345955163,175,市级,20,2017-01-22,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,黄玉英,15012575506,inactive,2023-12-13 19:08:43
708,ST37000708,山东省澳门监测站708,220,37.54443483618648,115.54134075786847,1059,市级,36,2018-10-06,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,杨琳,15754326261,active,2024-12-16 19:21:16
709,ST50000709,重庆市六安和平监测站709,295,29.16055678302193,107.99028898573016,1810,国家级,26,2023-06-16,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,赵东,15855191912,active,2024-06-24 15:50:46
710,ST13000710,河北省通辽龙潭监测站710,454,39.34309799355582,113.4450367350923,435,村级,42,2018-04-09,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,李佳,18861974700,active,2025-05-23 04:34:17
711,ST50000711,重庆市惠州监测站711,980,30.146568909518322,104.83811154039334,776,省级,12,2021-04-08,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,施欢,13168195924,maintenance,2023-07-03 12:41:34
712,ST23000712,黑龙江省石家庄永川监测站712,706,46.53833184038884,124.16665218183599,1440,国家级,33,2020-06-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,杨丽丽,13479030473,inactive,2024-10-02 14:50:24
713,ST44000713,广东省成都秀英监测站713,996,21.608683974957156,113.23916393888854,1866,村级,38,2016-08-10,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,何阳,15788755313,inactive,2024-04-21 15:50:24
714,ST53000714,云南省呼和浩特大东监测站714,659,21.09622956021161,100.8779478635662,2312,国家级,18,2022-10-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,靳荣,18130881250,maintenance,2024-02-08 11:36:55
715,ST31000715,上海市巢湖高港监测站715,854,29.241721956203858,121.64967871616311,167,国家级,2,2023-10-22,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,倪小红,13488923522,maintenance,2024-11-25 09:55:10
716,ST21000716,辽宁省宁德大兴监测站716,472,42.459099192331834,126.34166654190655,1056,村级,9,2021-10-26,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,张利,13098704095,active,2024-06-02 22:48:58
717,ST13430717,河北省唐山市金平监测站717,663,39.13653365950326,119.98614618319257,2007,村级,25,2018-08-19,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,李英,15798622629,inactive,2024-09-28 14:08:30
718,ST64000718,宁夏回族自治区监测站718,30,37.49609612939352,106.11166158235388,2295,市级,16,2017-10-09,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,林淑华,13443809307,active,2023-07-25 20:04:02
719,ST41000719,河南省淮安高明监测站719,975,33.72574188316549,114.11434069330267,2760,国家级,17,2016-10-07,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,吴小红,13311335782,inactive,2024-01-04 18:38:59
720,ST23000720,黑龙江省石家庄沈北新监测站720,961,45.44135365804812,127.50343432852718,165,县级,40,2020-10-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,张莉,15938648963,active,2023-12-22 03:47:58
721,ST61000721,陕西省哈尔滨西峰监测站721,219,36.71772964463944,109.86524554364708,2555,市级,26,2021-02-09,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,蔡洋,18503108022,inactive,2025-06-03 07:27:57
722,ST34000722,安徽省武汉滨城监测站722,224,28.746035872259093,118.23716795772263,2021,国家级,33,2016-04-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,郝磊,14551621632,active,2024-07-26 21:43:09
723,ST41000723,河南省香港翔安监测站723,673,35.822075488001964,113.40016228354123,1282,县级,42,2023-08-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,黄丽娟,13535957379,active,2023-08-07 13:46:11
724,ST64000724,宁夏回族自治区六安淄川监测站724,339,40.537911540884046,107.31796591376803,21,国家级,21,2023-07-14,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,许倩,13123924516,maintenance,2024-12-13 09:13:22
725,ST34000725,安徽省武汉南长监测站725,953,29.816236660170894,120.02297716880197,1616,省级,36,2021-04-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,傅平,13161575026,maintenance,2024-06-10 07:54:44
726,ST53000726,云南省合山璧山监测站726,837,25.669967481073677,104.89899336744222,2934,市级,41,2023-04-08,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,程丹丹,13923444018,inactive,2023-09-24 07:50:47
